PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
5,6.63,2.32,0.64,0.35,201,56.0,44.0,distr,y/s,distr,e/h,"2760.60, 194.51","2840.80, 201.48",84.0,11.13855838902877,,,,
0,6.63,2.32,0.64,0.35,603,56.0,73.0,distr,y/s,distr,e/h,"104.91, 208.84","2206.47, 300.61",84.0,11.25777779417142,0.437704,0.537604,0.0829+-0.0374,0.0159+-0.0003
4,6.63,2.32,0.64,0.35,402,56.0,73.0,distr,y/s,distr,e/h,"2905.42, 197.49","2796.19, 196.66",84.0,11.19686407305879,0.901855,1.0,0.2000+-0.1943,
4,6.63,2.32,0.64,0.35,201,56.0,73.0,distr,y/s,distr,e/h,"2905.61, 193.71","2796.19, 196.66",84.0,11.13852976789238,0.738116,0.837857,0.0597+-0.0084,
0,5.170040987435857,4.012036783574409,0.5168140552855285,0.35732460465892046,485,34.35253625141594,35.5072234075224,foc,y/s,free,y/u,"2243.24, 545.97","2157.96, 672.09",40.65939955536459,12.122478677230163,0.901855,1.0,0.1243+-0.0056,0.8758+-0.0016
0,5.17,4.01,0.52,0.36,484,34.0,35.0,foc,y/s,free,y/u,"2243.24, 545.97","2157.96, 672.09",40.0,12.12244508714391,0.901855,1.0,0.1729+-0.0143,0.8773+-0.0031
3,5.17,4.01,0.52,0.36,323,34.0,21.0,foc,y/s,free,y/u,"618.66, 195.11","2909.61, 200.41",40.0,12.07361004917551,0.901855,1.0,0.0787+-0.0106,0.1515+-0.0031
5,5.17,4.01,0.52,0.36,162,34.0,21.0,foc,y/s,free,y/u,"2957.69, 197.54","2909.61, 200.41",40.0,12.02626004726635,,,,
5,5.17,4.01,0.52,0.36,1,34.0,21.0,foc,y/s,free,y/u,"2957.69, 197.54","2909.61, 200.41",40.0,11.98034441435058,,,,
0,5.17,4.01,0.52,0.36,484,34.0,35.0,foc,y/s,free,y/u,"2243.24, 545.97","2157.96, 672.09",40.0,12.12244508714391,0.901855,1.0,0.1535+-0.0247,0.8743+-0.0000
3,5.17,4.01,0.52,0.36,323,34.0,21.0,foc,y/s,free,y/u,"618.66, 195.11","2895.71, 200.36",40.0,12.07362050203654,0.901855,1.0,0.1412+-0.0137,0.1975+-0.0237
5,5.17,4.01,0.52,0.36,162,34.0,21.0,foc,y/s,free,y/u,"2957.69, 197.54","2895.71, 200.36",40.0,12.02628752166104,,,,
5,5.17,4.01,0.52,0.36,1,34.0,21.0,foc,y/s,free,y/u,"2957.69, 197.54","2895.71, 200.36",40.0,11.98035003983941,,,,
0,5.17,4.01,0.52,0.36,484,34.0,35.0,foc,y/s,free,y/u,"2243.24, 545.97","2157.96, 672.09",40.0,12.12244508714391,0.901855,1.0,0.1476+-0.0441,0.8773+-0.0031
3,5.17,4.01,0.52,0.36,323,34.0,21.0,foc,y/s,free,y/u,"606.24, 195.21","2916.71, 200.29",40.0,12.07361613297004,0.901855,1.0,0.0975+-0.0436,0.1673+-0.0296
5,5.17,4.01,0.52,0.36,162,34.0,21.0,foc,y/s,free,y/u,"2939.18, 197.06","2916.71, 200.29",40.0,12.02628481667154,,,,
5,5.17,4.01,0.52,0.36,1,34.0,21.0,foc,y/s,free,y/u,"2939.18, 197.06","2916.71, 200.29",40.0,11.98037462415098,,,,
0,7.301887126203296,4.135586001592372,0.7388950729102429,0.18741733935358426,291,87.4420886639175,82.17308581369458,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",50.90695933644848,11.470983188366102,0.160035,0.25979,0.5204+-0.0047,0.0188+-0.0002
0,7.3,4.14,0.74,0.19,290,87.0,82.0,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",50.0,11.47096181278775,0.168929,0.268896,0.3446+-0.3446,0.0179+-0.0001
2,7.3,4.14,0.74,0.19,193,87.0,82.0,distr,y/u,free,e/h,"294.08, 150.42","2864.51, 194.29",50.0,11.44155639355433,0.256978,0.356878,0.0086+-0.0005,0.4924+-0.4924
4,7.3,4.14,0.74,0.19,96,87.0,82.0,distr,y/u,free,e/h,"1420.81, 162.94","2864.51, 194.29",50.0,11.41248230942741,0.580966,0.680932,0.5182+-0.0085,
0,7.3,4.14,0.74,0.19,290,87.0,82.0,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",50.0,11.47096181278775,0.18744,0.287382,0.5292+-0.1209,0.0154+-0.0021
2,7.3,4.14,0.74,0.19,193,87.0,82.0,distr,y/u,free,e/h,"294.08, 150.42","2864.51, 194.29",50.0,11.44156336472854,0.218743,0.318568,0.0089+-0.0025,0.9705+-0.0103
3,7.3,4.14,0.74,0.19,96,87.0,82.0,distr,y/u,free,e/h,"382.82, 157.96","2864.51, 194.29",50.0,11.41248001148456,0.0,0.0981446,0.3375+-0.0248,0.0000+-0.0000
0,7.3,4.14,0.74,0.19,290,87.0,82.0,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",50.0,11.47096181278775,0.179362,0.279345,0.5173+-0.1252,0.0134+-0.0011
2,7.3,4.14,0.74,0.19,193,87.0,82.0,distr,y/u,free,e/h,"289.42, 161.29","2864.51, 194.29",50.0,11.44156637078622,0.256978,0.356878,0.0098+-0.0029,0.2863+-0.2863
3,7.3,4.14,0.74,0.19,96,87.0,82.0,distr,y/u,free,e/h,"380.29, 159.16","2864.51, 194.29",50.0,11.41249749646535,0.0,0.0981446,0.1284+-0.0109,0.4926+-0.4926
0,6.669095695343551,2.90099400402165,0.729837793901019,0.13889722727768442,607,54.70464131942441,43.33603363417607,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.35002897190576,11.160235264089215,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,606,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.16019251317374,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,404,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.09931324025261,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,202,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.15873703370115,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,606,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.16019251317374,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,404,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.09931290873108,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,202,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.15876268253914,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,606,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.16019251317374,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,404,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.09930454206189,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.67,2.9,0.73,0.14,202,54.0,43.0,foc,e/u,foc,y/s,"179.28, 621.78","2626.14, 228.42",39.0,11.15878619521155,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,5.02979898824795,2.144414617494876,0.7435615651141785,0.2537103083399293,643,73.28706358013062,56.353908086009895,free,e/s,foc,e/h,"1467.38, 280.01","607.40, 734.15",66.49403275274938,11.936272991048016,0.901855,1.0,0.2212+-0.0016,0.0288+-0.0048
0,5.03,2.14,0.74,0.25,642,73.0,56.0,free,e/s,foc,e/h,"1467.38, 280.01","607.40, 734.15",66.0,11.93622718653264,0.901855,1.0,0.2207+-0.0018,0.0262+-0.0010
5,5.03,2.14,0.74,0.25,428,43.0,56.0,free,e/s,foc,e/h,"2830.16, 196.56","2851.44, 198.07",66.0,11.87175845277333,,,,
5,5.03,2.14,0.74,0.25,214,43.0,56.0,free,e/s,foc,e/h,"2830.16, 196.56","2851.44, 198.07",66.0,11.809990205049,,,,
0,5.03,2.14,0.74,0.25,642,73.0,56.0,free,e/s,foc,e/h,"1467.38, 280.01","607.40, 734.15",66.0,11.93622718653264,0.901855,1.0,0.2214+-0.0018,0.0306+-0.0038
5,5.03,2.14,0.74,0.25,428,43.0,56.0,free,e/s,foc,e/h,"2916.38, 194.90","2874.44, 198.37",66.0,11.87171723343205,,,,
5,5.03,2.14,0.74,0.25,214,43.0,56.0,free,e/s,foc,e/h,"2916.38, 194.90","2874.44, 198.37",66.0,11.80994169080369,,,,
0,5.03,2.14,0.74,0.25,642,73.0,56.0,free,e/s,foc,e/h,"1467.38, 280.01","607.40, 734.15",66.0,11.93622718653264,0.901855,1.0,0.2177+-0.0003,0.0303+-0.0025
5,5.03,2.14,0.74,0.25,428,43.0,56.0,free,e/s,foc,e/h,"2787.17, 195.69","2861.44, 198.20",66.0,11.87174273955432,,,,
5,5.03,2.14,0.74,0.25,214,43.0,56.0,free,e/s,foc,e/h,"2787.17, 195.69","2861.44, 198.20",66.0,11.80996572829209,,,,
0,7.436063688664193,2.483989061540826,0.7057949911113242,0.13414767364838426,251,51.043203615389686,98.38220283539769,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",58.17177582759535,11.8309828234906,0.0,0.0981446,0.9688+-0.0003,0.0003+-0.0003
0,7.44,2.48,0.71,0.13,250,51.0,98.0,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",58.0,11.83096450155153,0.0,0.0981446,0.9487+-0.0212,0.0000+-0.0000
0,7.44,2.48,0.71,0.13,167,51.0,98.0,distr,e/u,distr,e/h,"365.17, 177.35","3108.03, 421.63",58.0,11.80522617461324,0.0,0.0981446,0.4854+-0.0180,0.0103+-0.0019
0,7.44,2.48,0.71,0.13,84,51.0,98.0,distr,e/u,distr,e/h,"363.85, 179.88","3108.03, 421.63",58.0,11.78093969955208,0.0,0.0981446,0.1119+-0.0775,0.0169+-0.0007
0,7.44,2.48,0.71,0.13,1,51.0,98.0,distr,e/u,distr,e/h,"317.52, 158.49","3108.03, 421.63",58.0,11.75628740951857,0.0,0.0981446,0.4155+-0.4155,0.0164+-0.0022
0,7.44,2.48,0.71,0.13,250,51.0,98.0,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",58.0,11.83096450155153,0.0,0.0981446,0.9860+-0.0007,0.0000+-0.0000
0,7.44,2.48,0.71,0.13,167,51.0,98.0,distr,e/u,distr,e/h,"1125.36, 176.85","3108.03, 421.63",58.0,11.80522630597057,0.0,0.0981446,0.5829+-0.3935,0.0072+-0.0072
0,7.44,2.48,0.71,0.13,84,51.0,98.0,distr,e/u,distr,e/h,"365.83, 177.38","3108.03, 421.63",58.0,11.78094461900265,0.0,0.0981446,0.3928+-0.3928,0.0170+-0.0054
0,7.44,2.48,0.71,0.13,1,51.0,98.0,distr,e/u,distr,e/h,"318.71, 157.47","3108.03, 421.63",58.0,11.7562925284539,0.0,0.0981446,0.4061+-0.3385,0.0207+-0.0028
0,7.44,2.48,0.71,0.13,250,51.0,98.0,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",58.0,11.83096450155153,0.0,0.0981446,0.9334+-0.0504,0.0031+-0.0031
0,7.44,2.48,0.71,0.13,167,51.0,98.0,distr,e/u,distr,e/h,"1153.18, 179.67","3108.03, 421.63",58.0,11.80522532736683,0.0,0.0981446,0.9853+-0.0005,0.0000+-0.0000
2,7.44,2.48,0.71,0.13,84,30.0,98.0,distr,e/u,distr,e/h,"448.44, 198.69","2493.98, 206.95",58.0,11.7809242912256,0.0,0.0981446,0.0101+-0.0020,0.1285+-0.0609
4,7.44,2.48,0.71,0.13,1,30.0,98.0,distr,e/u,distr,e/h,"739.25, 188.20","2768.95, 203.17",58.0,11.7562608432625,0.0,0.0981446,0.8817+-0.0043,
0,6.226528023696701,3.8529607625447437,0.5456510818930114,0.21206354131483965,514,42.1597738597994,96.89363737228219,free,e/h,free,e/s,"2737.48, 327.36","1231.01, 749.07",67.59883793823278,11.97731951384125,0.901855,1.0,0.0493+-0.0100,0.2422+-0.0019
0,6.23,3.85,0.55,0.21,513,42.0,96.0,free,e/h,free,e/s,"2737.48, 327.36","1231.01, 749.07",67.0,11.97728287014034,0.901855,1.0,0.0586+-0.0004,0.2441+-0.0000
4,6.23,3.85,0.55,0.21,342,42.0,96.0,free,e/h,free,e/s,"992.71, 180.36","2828.56, 193.77",67.0,11.92544314745148,0.901855,1.0,0.0638+-0.0021,
5,6.23,3.85,0.55,0.21,171,42.0,96.0,free,e/h,free,e/s,"2949.09, 197.00","2828.56, 193.77",67.0,11.87518291857681,,,,
0,6.23,3.85,0.55,0.21,513,42.0,96.0,free,e/h,free,e/s,"2737.48, 327.36","1231.01, 749.07",67.0,11.97728287014034,0.901855,1.0,0.0479+-0.0022,0.2441+-0.0000
4,6.23,3.85,0.55,0.21,342,42.0,96.0,free,e/h,free,e/s,"967.71, 180.93","2828.56, 193.77",67.0,11.92543312317769,0.901855,1.0,0.0655+-0.0405,
5,6.23,3.85,0.55,0.21,171,42.0,96.0,free,e/h,free,e/s,"2924.05, 196.39","2828.56, 193.77",67.0,11.87518637586995,,,,
0,6.23,3.85,0.55,0.21,513,42.0,96.0,free,e/h,free,e/s,"2737.48, 327.36","1231.01, 749.07",67.0,11.97728287014034,0.901855,1.0,0.0487+-0.0110,0.2422+-0.0019
3,6.23,3.85,0.55,0.21,342,25.0,96.0,free,e/h,free,e/s,"477.24, 184.10","2828.56, 193.77",67.0,11.92543849663124,0.901855,1.0,0.0170+-0.0007,0.0878+-0.0027
5,6.23,3.85,0.55,0.21,171,25.0,96.0,free,e/h,free,e/s,"2924.32, 196.38","2828.56, 193.77",67.0,11.87519280808301,,,,
0,6.820342512211448,3.1432273455783064,0.7445399132108363,0.26466425168629665,361,82.79224971915738,36.45728808544261,free,y/h,free,y/h,"4060.60, 216.13","2338.88, 323.46",72.93723235830461,11.58580699814489,0.901085,0.999531,0.0450+-0.0022,0.0358+-0.0010
0,6.82,3.14,0.74,0.26,360,82.0,36.0,free,y/h,free,y/h,"4060.60, 216.13","2338.88, 323.46",72.0,11.58578256893218,0.901855,1.0,0.0457+-0.0005,0.0368+-0.0024
1,6.82,3.14,0.74,0.26,240,82.0,21.0,free,y/h,free,y/h,"626.46, 192.20","1547.69, 219.42",72.0,11.54909073504113,0.901085,0.999531,0.0355+-0.0002,0.0625+-0.0000
4,6.82,3.14,0.74,0.26,120,82.0,36.0,free,y/h,free,y/h,"1672.79, 167.53","2955.58, 200.16",72.0,11.51348937184037,0.901855,1.0,0.0164+-0.0000,
0,6.82,3.14,0.74,0.26,360,82.0,36.0,free,y/h,free,y/h,"4060.60, 216.13","2338.88, 323.46",72.0,11.58578256893218,0.901855,1.0,0.0454+-0.0021,0.0361+-0.0012
1,6.82,3.14,0.74,0.26,240,82.0,21.0,free,y/h,free,y/h,"511.53, 196.28","1583.38, 224.11",72.0,11.54908774079358,0.901085,0.999531,0.0346+-0.0002,0.0618+-0.0002
4,6.82,3.14,0.74,0.26,120,82.0,36.0,free,y/h,free,y/h,"1100.10, 173.71","2913.44, 200.43",72.0,11.51347183060647,0.901855,1.0,0.0161+-0.0002,
0,6.82,3.14,0.74,0.26,360,82.0,36.0,free,y/h,free,y/h,"4060.60, 216.13","2338.88, 323.46",72.0,11.58578256893218,0.901855,1.0,0.0450+-0.0022,0.0399+-0.0002
1,6.82,3.14,0.74,0.26,240,82.0,21.0,free,y/h,free,y/h,"626.46, 192.20","1562.56, 221.38",72.0,11.54908043198622,0.893009,0.992099,0.0358+-0.0000,0.0625+-0.0000
4,6.82,3.14,0.74,0.26,120,82.0,21.0,free,y/h,free,y/h,"1100.11, 174.04","2892.44, 200.54",72.0,11.51347201777192,0.901855,1.0,0.0161+-0.0002,
0,5.541728754920216,3.8836346612410493,0.6559000599934572,0.11112132209355241,316,72.00214868346717,54.364207882521356,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",92.6054192865422,11.422549073705511,0.0125218,0.112309,0.6269+-0.1201,0.0151+-0.0151
0,5.54,3.88,0.66,0.11,315,72.0,54.0,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",92.0,11.42252769812716,0.000468738,0.0989152,0.7654+-0.0666,0.0132+-0.0132
2,5.54,3.88,0.66,0.11,210,72.0,54.0,distr,y/u,distr,e/h,"393.60, 171.93","2515.51, 205.66",92.0,11.39067774265017,0.111822,0.211461,0.0123+-0.0006,0.3208+-0.0255
2,5.54,3.88,0.66,0.11,105,72.0,54.0,distr,y/u,distr,e/h,"393.60, 171.93","2783.49, 202.53",92.0,11.35922791138268,0.0,0.0981446,0.0121+-0.0016,0.1564+-0.1564
0,5.54,3.88,0.66,0.11,315,72.0,54.0,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",92.0,11.42252769812716,0.0169465,0.116203,0.9505+-0.0011,0.0069+-0.0069
0,5.54,3.88,0.66,0.11,210,72.0,54.0,distr,y/u,distr,e/h,"272.51, 136.17","2652.23, 681.42",92.0,11.39069121312201,0.0,0.0981446,0.3370+-0.0243,0.0148+-0.0061
0,5.54,3.88,0.66,0.11,105,72.0,54.0,distr,y/u,distr,e/h,"272.51, 136.17","2652.23, 681.42",92.0,11.3592260896442,0.0,0.0981446,0.2470+-0.2470,0.0172+-0.0019
0,5.54,3.88,0.66,0.11,315,72.0,54.0,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",92.0,11.42252769812716,0.00358196,0.102241,0.8517+-0.0058,0.0122+-0.0004
0,5.54,3.88,0.66,0.11,210,72.0,54.0,distr,y/u,distr,e/h,"272.51, 136.17","2652.23, 681.42",92.0,11.39069290297503,0.0,0.0981446,0.2998+-0.2998,0.0223+-0.0016
0,5.54,3.88,0.66,0.11,105,72.0,54.0,distr,y/u,distr,e/h,"272.48, 136.23","2652.23, 681.42",92.0,11.35924282174414,0.0,0.0981446,0.4525+-0.1304,0.0192+-0.0064
0,5.586590683508527,4.24123684461858,0.5076539401897789,0.3234534210187796,337,75.82445398839829,87.08589219890507,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",53.470031185520085,11.400808459072818,0.0,0.0981446,0.9846+-0.0000,0.0000+-0.0000
0,5.59,4.24,0.51,0.32,336,75.0,87.0,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",53.0,11.40078402986011,0.0,0.0981446,0.9846+-0.0000,0.0000+-0.0000
0,5.59,4.24,0.51,0.32,224,75.0,87.0,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",53.0,11.3665014197418,0.0,0.0981446,0.7097+-0.0109,0.1770+-0.0000
0,5.59,4.24,0.51,0.32,112,75.0,87.0,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",53.0,11.33327318527499,0.0,0.0981446,0.7062+-0.0000,0.1770+-0.0000
0,5.59,4.24,0.51,0.32,336,75.0,87.0,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",53.0,11.40078402986011,0.0,0.0981446,0.9846+-0.0000,0.0000+-0.0000
0,5.59,4.24,0.51,0.32,224,75.0,87.0,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",53.0,11.36650278001464,0.0,0.0981446,0.7062+-0.0000,0.1790+-0.0020
0,5.59,4.24,0.51,0.32,112,75.0,87.0,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",53.0,11.33327730170836,0.0,0.0981446,0.7062+-0.0000,0.1810+-0.0000
0,5.59,4.24,0.51,0.32,336,75.0,87.0,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",53.0,11.40078402986011,0.0,0.0981446,0.9846+-0.0000,0.0000+-0.0000
0,5.59,4.24,0.51,0.32,224,75.0,87.0,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",53.0,11.36650144286339,0.0,0.0981446,0.7206+-0.0000,0.1810+-0.0000
0,5.59,4.24,0.51,0.32,112,75.0,87.0,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",53.0,11.33327925716056,0.0,0.0981446,0.7097+-0.0109,0.1810+-0.0000
0,6.286599175391001,2.757701172840135,0.7865300644750854,0.15932442393880883,507,65.67462573832577,57.42188346645307,distr,e/s,distr,y/s,"3013.23, 370.06","4338.47, 298.47",31.089519375898373,11.576858435550648,0.00358196,0.102241,0.3608+-0.1375,0.0407+-0.0407
0,6.29,2.76,0.79,0.16,506,65.0,57.0,distr,e/s,distr,y/s,"3013.23, 370.06","4338.47, 298.47",31.0,11.57682179184973,0.0,0.0981446,0.2748+-0.1072,0.0600+-0.0600
2,6.29,2.76,0.79,0.16,337,65.0,57.0,distr,e/s,distr,y/s,"368.17, 171.70","1400.00, 200.00",31.0,11.52558499913754,0.249728,0.349713,0.0534+-0.0066,0.0050+-0.0050
4,6.29,2.76,0.79,0.16,168,65.0,57.0,distr,e/s,distr,y/s,"744.90, 157.26","2920.85, 196.13",31.0,11.4759119777142,0.74021,0.839965,0.4484+-0.1944,
0,6.29,2.76,0.79,0.16,506,65.0,57.0,distr,e/s,distr,y/s,"3013.23, 370.06","4338.47, 298.47",31.0,11.57682179184973,0.00358196,0.102241,0.4192+-0.1170,0.0546+-0.0546
1,6.29,2.76,0.79,0.16,337,65.0,57.0,distr,e/s,distr,y/s,"296.82, 143.14","4281.79, 292.47",31.0,11.52559094021575,0.0,0.0981446,0.1062+-0.0406,0.0306+-0.0306
1,6.29,2.76,0.79,0.16,168,65.0,57.0,distr,e/s,distr,y/s,"296.82, 143.14","1497.72, 198.08",31.0,11.47594114652706,0.0,0.0981446,0.0794+-0.0034,0.0493+-0.0062
0,6.29,2.76,0.79,0.16,506,65.0,57.0,distr,e/s,distr,y/s,"3013.23, 370.06","4338.47, 298.47",31.0,11.57682179184973,0.0,0.0981446,0.2468+-0.0119,0.0023+-0.0023
0,6.29,2.76,0.79,0.16,337,65.0,57.0,distr,e/s,distr,y/s,"325.88, 158.79","4338.47, 298.47",31.0,11.52558499915101,0.0,0.0981446,0.0343+-0.0145,0.0418+-0.0295
0,6.29,2.76,0.79,0.16,168,65.0,57.0,distr,e/s,distr,y/s,"324.16, 162.08","4338.47, 298.47",31.0,11.47591367848319,0.0,0.0981446,0.0050+-0.0050,0.0654+-0.0075
0,6.746692356645861,3.7494037516574035,0.62475540449924,0.35658877316881754,366,45.056439542112486,60.440266324901074,free,y/h,free,e/h,"1535.08, 500.33","2499.70, 526.28",83.44040010111718,12.240632316218457,0.901855,1.0,0.0623+-0.0014,0.0236+-0.0002
0,6.75,3.75,0.62,0.36,365,45.0,60.0,free,y/h,free,e/h,"1535.08, 500.33","2499.70, 526.28",83.0,12.24060788700574,0.901855,1.0,0.0647+-0.0005,0.0146+-0.0009
3,6.75,3.75,0.62,0.36,243,45.0,60.0,free,y/h,free,e/h,"466.64, 180.50","2874.06, 201.93",83.0,12.20328957319549,0.901855,1.0,0.0151+-0.0002,0.1124+-0.0002
5,6.75,3.75,0.62,0.36,121,45.0,60.0,free,y/h,free,e/h,"2928.54, 196.32","2874.06, 201.93",83.0,12.1671146648382,,,,
0,6.75,3.75,0.62,0.36,365,45.0,60.0,free,y/h,free,e/h,"1535.08, 500.33","2499.70, 526.28",83.0,12.24060788700574,0.901855,1.0,0.0523+-0.0128,0.0184+-0.0036
3,6.75,3.75,0.62,0.36,243,45.0,60.0,free,y/h,free,e/h,"426.18, 181.46","2874.06, 201.93",83.0,12.20329068542237,0.901855,1.0,0.0154+-0.0000,0.1124+-0.0002
5,6.75,3.75,0.62,0.36,121,45.0,60.0,free,y/h,free,e/h,"2950.52, 196.89","2874.06, 201.93",83.0,12.16710585185552,,,,
0,6.75,3.75,0.62,0.36,365,45.0,60.0,free,y/h,free,e/h,"1535.08, 500.33","2499.70, 526.28",83.0,12.24060788700574,0.901855,1.0,0.0630+-0.0003,0.0173+-0.0001
3,6.75,3.75,0.62,0.36,243,45.0,60.0,free,y/h,free,e/h,"466.64, 180.50","2874.06, 201.93",83.0,12.20329312862688,0.901855,1.0,0.0151+-0.0002,0.1121+-0.0000
5,6.75,3.75,0.62,0.36,121,45.0,60.0,free,y/h,free,e/h,"2937.57, 196.57","2874.06, 201.93",83.0,12.16710846637783,,,,
0,6.356011003050533,3.6826279630514205,0.5042805771668624,0.14838352609175182,274,42.8154891104311,98.63076918075569,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",70.47396186762279,11.801920867813982,0.0,0.0981446,0.8761+-0.0458,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,273,42.0,98.0,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",70.0,11.80190254587491,0.0,0.0981446,0.8917+-0.0262,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,182,25.0,98.0,distr,y/u,free,y/h,"3519.63, 167.08","2412.61, 597.02",70.0,11.77433567424641,0.0,0.0981446,0.9144+-0.0203,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,91,42.0,98.0,distr,y/u,free,y/h,"2152.64, 163.55","2412.61, 597.02",70.0,11.74705359389237,0.0,0.0981446,0.9013+-0.0071,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,273,42.0,98.0,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",70.0,11.80190254587491,0.0,0.0981446,0.8896+-0.0167,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,182,25.0,98.0,distr,y/u,free,y/h,"3225.64, 164.78","2412.61, 597.02",70.0,11.77432965607875,0.0,0.0981446,0.9180+-0.0017,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,91,42.0,98.0,distr,y/u,free,y/h,"2119.64, 163.77","2412.61, 597.02",70.0,11.74705062913392,0.0,0.0981446,0.8560+-0.0857,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,273,42.0,98.0,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",70.0,11.80190254587491,0.0,0.0981446,0.8596+-0.0876,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,182,25.0,98.0,distr,y/u,free,y/h,"3559.63, 167.40","2412.61, 597.02",70.0,11.77432965612712,0.0,0.0981446,0.8734+-0.0606,0.0000+-0.0000
0,6.36,3.68,0.5,0.15,91,42.0,98.0,distr,y/u,free,y/h,"1561.64, 163.51","2412.61, 597.02",70.0,11.74703686047124,0.0,0.0981446,0.6744+-0.1964,0.0072+-0.0072
0,7.409113978333238,3.8354082599916097,0.7772349867527427,0.13839811925235282,519,86.44150666198672,72.62020872089644,distr,e/h,free,y/s,"3669.82, 251.12","3541.71, 676.44",42.73238624884503,11.68941425913585,0.114648,0.214562,0.0448+-0.0253,0.0000+-0.0000
0,7.41,3.84,0.78,0.14,518,86.0,72.0,distr,e/h,free,y/s,"3669.82, 251.12","3541.71, 676.44",42.0,11.68937761543494,0.116908,0.216676,0.0467+-0.0100,0.1136+-0.0022
